symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count,created_at
ETHBTC,0.00074,1.528,0.04898872,0.04844,0.04918,0.288,0.04917,24.3672,0.04918,40.763,0.04844,0.04938,0.04844,33319.6788,1632.28849446,2024-04-24 02:35:09.869,2024-04-25 02:35:09.869,441880334,442093861,213528,2024-04-25
LTCBTC,0.0,0.0,0.00130597,0.001292,0.001292,3.26,0.001291,82.431,0.001292,7.56,0.001292,0.001331,0.001282,100752.454,131.57947064,2024-04-24 02:35:10.251,2024-04-25 02:35:10.251,96975620,96997269,21650,2024-04-25
BNBBTC,0.000407,4.494,0.00926587,0.009057,0.009464,2.61,0.009463,3.495,0.009464,7.501,0.009057,0.009576,0.009039,58688.554,543.80068036,2024-04-24 02:35:10.089,2024-04-25 02:35:10.089,240735121,240954313,219193,2024-04-25
NEOBTC,-2.4e-06,-0.858,0.00027926,0.0002797,0.0002774,19.03,0.0002772,4.34,0.0002775,44.86,0.0002798,0.0002855,0.0002739,41997.06,11.72827751,2024-04-24 02:35:09.960,2024-04-25 02:35:09.960,46432656,46435294,2639,2024-04-25
QTUMETH,-4.1e-05,-3.151,0.00127721,0.001309,0.00126,214.9,0.001261,15.0,0.001264,50.1,0.001301,0.001302,0.001258,2700.3,3.4488405,2024-04-24 02:34:36.303,2024-04-25 02:34:36.303,5446124,5446233,110,2024-04-25
EOSETH,3.27e-05,12.534,0.00027032,0.0002605,0.0002936,3.6,0.0002934,562.9,0.0002939,123.6,0.0002609,0.0003053,0.0002597,1268941.2,343.01991411,2024-04-24 02:35:10.032,2024-04-25 02:35:10.032,23622000,23626772,4773,2024-04-25
SNTETH,-9.1e-07,-6.551,1.405e-05,1.386e-05,1.298e-05,346.0,1.297e-05,9337.0,1.299e-05,11398.0,1.389e-05,1.451e-05,1.297e-05,2022419.0,28.41889869,2024-04-24 02:34:21.326,2024-04-25 02:34:21.326,3991836,3992980,1145,2024-04-25
BNTETH,3e-07,0.131,0.00023321,0.0002286,0.0002294,10.7,0.0002287,152.5,0.0002294,276.0,0.0002291,0.0002375,0.000228,41973.5,9.78853776,2024-04-24 02:34:56.199,2024-04-25 02:34:56.199,2324762,2325123,362,2024-04-25
BCCBTC,0.0,0.0,0.0,0.079081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
GASBTC,-1.3e-06,-1.548,8.477e-05,8.39e-05,8.27e-05,16.6,8.26e-05,295.4,8.28e-05,15.6,8.4e-05,8.68e-05,8.19e-05,20342.8,1.72442438,2024-04-24 02:35:06.252,2024-04-25 02:35:06.252,22297333,22298369,1037,2024-04-25
BNBETH,0.0054,2.888,0.18853851,0.187,0.1924,3.638,0.1924,25.697,0.1925,4.59,0.187,0.1954,0.1844,14942.487,2817.2341793,2024-04-24 02:35:05.334,2024-04-25 02:35:05.334,59321231,59356728,35498,2024-04-25
BTCUSDT,-2286.35,-3.435,65193.63218126,66564.37,64278.01,0.0628,64278.01,1.01149,64278.02,10.8439,66564.36,67070.43,63606.06,34264.46762,2233825098.9051323,2024-04-24 02:35:10.228,2024-04-25 02:35:10.228,3571639301,3573424061,1784761,2024-04-25
ETHUSDT,-64.55,-2.001,3201.34515293,3225.25,3160.66,0.0308,3160.65,7.6786,3160.66,69.7951,3225.21,3293.56,3104.9,409503.9459,1310963472.311125,2024-04-24 02:35:10.150,2024-04-25 02:35:10.150,1404357817,1405501656,1143840,2024-04-25
HSRBTC,0.0,0.0,0.0,0.000414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
OAXETH,0.0,0.0,0.0,0.0001778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
DNTETH,0.0,0.0,0.0,2.801e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
MCOETH,0.0,0.0,0.0,0.005772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
ICNETH,0.0,0.0,0.0,0.001663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
MCOBTC,0.0,0.0,0.0,0.0002114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
WTCBTC,0.0,0.0,0.0,2.4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
WTCETH,0.0,0.0,0.0,0.000237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
LRCBTC,-7e-08,-1.683,4.15e-06,4.15e-06,4.09e-06,96.0,4.09e-06,1000.0,4.1e-06,9354.0,4.16e-06,4.28e-06,4.06e-06,996216.0,4.13129998,2024-04-24 02:35:09.463,2024-04-25 02:35:09.463,22576784,22578190,1407,2024-04-25
LRCETH,-2.89e-06,-3.368,8.484e-05,8.637e-05,8.291e-05,699.0,8.309e-05,696.0,8.337e-05,356.0,8.58e-05,8.661e-05,8.286e-05,70246.0,5.95951738,2024-04-24 02:34:45.168,2024-04-25 02:34:45.168,4809845,4810068,224,2024-04-25
QTUMBTC,-1.66e-06,-2.607,6.279e-05,6.359e-05,6.201e-05,2.3,6.203e-05,21.8,6.214e-05,50.1,6.367e-05,6.437e-05,6.15e-05,16897.2,1.06093759,2024-04-24 02:35:07.556,2024-04-25 02:35:07.556,24418612,24419126,515,2024-04-25
YOYOBTC,0.0,0.0,0.0,8e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
OMGBTC,0.0,0.0,0.0,3.08e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
OMGETH,0.0,0.0,0.0,0.000791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
ZRXBTC,-3.3e-07,-3.933,8.18e-06,8.42e-06,8.06e-06,16.0,8.04e-06,12438.0,8.06e-06,1485.0,8.39e-06,8.48e-06,7.96e-06,229370.0,1.8764667,2024-04-24 02:35:06.852,2024-04-25 02:35:06.852,26131716,26132438,723,2024-04-25
ZRXETH,0.0,0.0,0.0,9.94e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
STRATBTC,0.0,0.0,0.0,3.085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
STRATETH,0.0,0.0,0.0,0.001053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
SNGLSBTC,0.0,0.0,0.0,1.3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
SNGLSETH,0.0,0.0,0.0,5.306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
BQXBTC,0.0,0.0,0.0,8.703e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
BQXETH,0.0,0.0,0.0,0.0012635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
KNCBTC,-2.3e-07,-2.416,9.56e-06,9.49e-06,9.29e-06,780.5,9.28e-06,3380.9,9.3e-06,153.0,9.52e-06,9.81e-06,9.25e-06,79429.5,0.75958232,2024-04-24 02:35:07.915,2024-04-25 02:35:07.915,20758978,20759738,761,2024-04-25
KNCETH,0.0,0.0,0.0,0.0003941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
FUNBTC,0.0,0.0,0.0,2.9e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
FUNETH,0.0,0.0,0.0,1.46e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
SNMBTC,0.0,0.0,0.0,5.7e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
SNMETH,0.0,0.0,0.0,4.986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
NEOETH,0.0,0.0,0.0,0.004775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
IOTABTC,-4e-08,-1.064,3.81e-06,3.74e-06,3.72e-06,521.0,3.7e-06,7009.0,3.71e-06,2775.0,3.76e-06,3.99e-06,3.68e-06,688125.0,2.62427111,2024-04-24 02:35:06.402,2024-04-25 02:35:06.402,34851862,34852862,1001,2024-04-25
IOTAETH,-2.9e-06,-3.708,7.649e-05,7.76e-05,7.53e-05,10061.0,7.52e-05,420.0,7.54e-05,10847.0,7.82e-05,8.16e-05,7.35e-05,140210.0,10.7249699,2024-04-24 02:35:02.154,2024-04-25 02:35:02.154,7832880,7833181,302,2024-04-25
LINKBTC,-1e-06,-0.437,0.00022934,0.0002286,0.0002277,94.45,0.0002277,149.83,0.0002278,43.22,0.0002287,0.0002352,0.0002248,369877.79,84.82837665,2024-04-24 02:35:10.270,2024-04-25 02:35:10.270,94433530,94451459,17930,2024-04-25
LINKETH,-9e-05,-1.907,0.00469962,0.004713,0.00463,0.75,0.00463,54.97,0.004631,0.35,0.00472,0.004768,0.004593,17718.67,83.27100918,2024-04-24 02:34:41.530,2024-04-25 02:34:41.530,21437991,21440641,2651,2024-04-25
XVGBTC,0.0,0.0,0.0,1.5e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
XVGETH,-1.2e-07,-6.218,1.87e-06,1.93e-06,1.81e-06,2816.0,1.8e-06,439480.0,1.81e-06,135683.0,1.93e-06,1.96e-06,1.79e-06,6848321.0,12.8250389,2024-04-24 02:34:49.306,2024-04-25 02:34:49.306,11595001,11595968,968,2024-04-25
SALTBTC,0.0,0.0,0.0,4.25e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
SALTETH,0.0,0.0,0.0,0.001138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
MDABTC,0.0,0.0,0.0,3.82e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
MDAETH,0.0,0.0,0.0,0.0018115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
MTLBTC,-1.5e-07,-0.593,2.689e-05,2.522e-05,2.516e-05,480.0,2.514e-05,110.2,2.522e-05,46.0,2.531e-05,2.849e-05,2.487e-05,346498.9,9.31566861,2024-04-24 02:35:08.566,2024-04-25 02:35:08.566,20929896,20934076,4181,2024-04-25
MTLETH,0.0,0.0,0.0,0.0006834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
SUBBTC,0.0,0.0,0.0,4.57e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
SUBETH,0.0,0.0,0.0,0.00012334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
EOSBTC,1.79e-06,14.161,1.375e-05,1.26e-05,1.443e-05,1577.4,1.442e-05,455.6,1.444e-05,1032.3,1.264e-05,1.5e-05,1.261e-05,2340286.1,32.16990549,2024-04-24 02:35:10.162,2024-04-25 02:35:10.162,75552884,75561088,8205,2024-04-25
SNTBTC,-3e-08,-4.478,6.8e-07,6.8e-07,6.4e-07,60333.0,6.3e-07,1062480.0,6.4e-07,6881.0,6.7e-07,7.1e-07,6.4e-07,4409087.0,3.01484033,2024-04-24 02:34:07.761,2024-04-25 02:34:07.761,12999234,13001106,1873,2024-04-25
ETCETH,-0.00042,-4.817,0.00851795,0.00871,0.0083,6.54,0.0083,77.93,0.00832,3.33,0.00872,0.00874,0.00829,3336.56,28.4206534,2024-04-24 02:34:56.369,2024-04-25 02:34:56.369,8862354,8863563,1210,2024-04-25
ETCBTC,-1.37e-05,-3.241,0.00041577,0.0004224,0.000409,1.2,0.0004087,22.39,0.0004089,2.62,0.0004227,0.0004252,0.000406,57988.75,24.10978139,2024-04-24 02:35:06.648,2024-04-25 02:35:06.648,45171608,45177799,6192,2024-04-25
MTHBTC,0.0,0.0,0.0,2.3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
MTHETH,0.0,0.0,0.0,4.135e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
ENGBTC,0.0,0.0,0.0,6.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
ENGETH,0.0,0.0,0.0,0.0018648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
DNTBTC,0.0,0.0,0.0,1.86e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
ZECBTC,-4.8e-06,-1.326,0.00036254,0.0003605,0.0003573,0.385,0.0003576,27.704,0.0003583,15.552,0.0003621,0.0003673,0.0003535,9659.991,3.50217914,2024-04-24 02:35:06.333,2024-04-25 02:35:06.333,28449515,28450502,988,2024-04-25
ZECETH,-0.00018,-2.416,0.00735052,0.00745,0.00727,4.091,0.00725,157.246,0.00729,12.315,0.00745,0.00747,0.00723,706.033,5.18971232,2024-04-24 02:33:46.230,2024-04-25 02:33:46.230,3656503,3656933,431,2024-04-25
BNTBTC,1.4e-07,1.259,1.136e-05,1.115e-05,1.126e-05,615.2,1.126e-05,690.2,1.128e-05,109.6,1.112e-05,1.157e-05,1.112e-05,131766.2,1.49682728,2024-04-24 02:35:07.945,2024-04-25 02:35:07.945,8779890,8780775,886,2024-04-25
ASTBTC,0.0,0.0,2.17e-06,2.14e-06,2.15e-06,3352.0,2.14e-06,308377.0,2.16e-06,1277.0,2.15e-06,2.21e-06,2.14e-06,317876.0,0.68872069,2024-04-24 02:33:00.425,2024-04-25 02:33:00.425,17973984,17974493,510,2024-04-25
ASTETH,0.0,0.0,0.0,6.96e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
DASHBTC,1.3e-06,0.277,0.00047544,0.0004681,0.0004713,0.051,0.000471,3.004,0.0004713,0.279,0.00047,0.0004848,0.0004644,2291.788,1.08961844,2024-04-24 02:35:03.927,2024-04-25 02:35:03.927,28121197,28122095,899,2024-04-25
DASHETH,-0.00012,-1.24,0.00963913,0.00972,0.00956,15.722,0.00957,0.835,0.00959,9.705,0.00968,0.00982,0.00952,473.631,4.56539059,2024-04-24 02:35:09.850,2024-04-25 02:35:09.850,3947091,3947282,192,2024-04-25
OAXBTC,-1.4e-07,-4.0,3.49e-06,3.51e-06,3.36e-06,1334.0,3.36e-06,2260.0,3.37e-06,1384.0,3.5e-06,3.59e-06,3.35e-06,244384.0,0.85176777,2024-04-24 02:34:32.161,2024-04-25 02:34:32.161,16710584,16711170,587,2024-04-25
ICNBTC,0.0,0.0,0.0,5.742e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
BTGBTC,0.0,0.0,0.0,0.000913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
BTGETH,0.0,0.0,0.0,0.052745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
EVXBTC,0.0,0.0,0.0,2.74e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
EVXETH,0.0,0.0,0.0,0.0006249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
REQBTC,-6e-08,-2.804,2.11e-06,2.14e-06,2.08e-06,21487.0,2.08e-06,2357.0,2.09e-06,16933.0,2.14e-06,2.16e-06,2.06e-06,475695.0,1.00222775,2024-04-24 02:29:01.457,2024-04-25 02:29:01.457,14242774,14243186,413,2024-04-25
REQETH,0.0,0.0,0.0,4.995e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
VIBBTC,1.4e-07,8.092,1.82e-06,1.73e-06,1.87e-06,4054.0,1.86e-06,4543.0,1.87e-06,7829.0,1.73e-06,1.93e-06,1.72e-06,1608940.0,2.92766033,2024-04-24 02:35:07.844,2024-04-25 02:35:07.844,12992852,12994295,1444,2024-04-25
VIBETH,0.0,0.0,0.0,3.45e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
HSRETH,0.0,0.0,0.0,0.012474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
TRXBTC,9e-08,5.325,1.74e-06,1.7e-06,1.78e-06,417.0,1.77e-06,2259584.0,1.78e-06,1809189.0,1.69e-06,1.79e-06,1.69e-06,25262964.0,44.02062933,2024-04-24 02:34:52.175,2024-04-25 02:34:52.175,71145944,71152056,6113,2024-04-25
TRXETH,1.09e-06,3.117,3.576e-05,3.496e-05,3.606e-05,983.0,3.605e-05,18306.0,3.606e-05,53.0,3.497e-05,3.645e-05,3.462e-05,3090737.0,110.51599484,2024-04-24 02:34:53.051,2024-04-25 02:34:53.051,37584779,37589007,4229,2024-04-25
POWRBTC,-1.5e-07,-3.138,4.78e-06,4.77e-06,4.63e-06,167.0,4.64e-06,493.0,4.65e-06,2460.0,4.78e-06,4.87e-06,4.61e-06,138969.0,0.66387825,2024-04-24 02:34:12.644,2024-04-25 02:34:12.644,17452623,17453246,624,2024-04-25
POWRETH,-5e-06,-5.061,9.717e-05,9.86e-05,9.38e-05,24.0,9.42e-05,5311.0,9.45e-05,334.0,9.88e-05,9.95e-05,9.38e-05,67717.0,6.5803419,2024-04-24 02:34:56.475,2024-04-25 02:34:56.475,3273040,3273567,528,2024-04-25
ARKBTC,0.0,0.0,0.0,1.679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
ARKETH,0.0,0.0,0.0,0.001046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
YOYOETH,0.0,0.0,0.0,5.828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
XRPBTC,3e-08,0.367,8.21e-06,8.16e-06,8.2e-06,166.0,8.19e-06,83014.0,8.2e-06,84454.0,8.17e-06,8.4e-06,8.09e-06,22170845.0,181.98460384,2024-04-24 02:35:09.527,2024-04-25 02:35:09.527,160965567,160984098,18532,2024-04-25
XRPETH,-2e-06,-1.186,0.0001678,0.0001681,0.0001666,10.0,0.0001666,2314.0,0.0001667,3099.0,0.0001686,0.0001715,0.0001646,1291826.0,216.7667075,2024-04-24 02:35:09.722,2024-04-25 02:35:09.722,30884753,30887864,3112,2024-04-25
MODBTC,0.0,0.0,0.0,4.28e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
MODETH,0.0,0.0,0.0,0.001167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
ENJBTC,-1.1e-07,-2.083,5.25e-06,5.26e-06,5.17e-06,3828.1,5.17e-06,7178.6,5.18e-06,5217.8,5.28e-06,5.4e-06,5.13e-06,354401.3,1.86107385,2024-04-24 02:35:07.252,2024-04-25 02:35:07.252,40929170,40930370,1201,2024-04-25
ENJETH,-2.7e-06,-2.495,0.00010776,0.0001084,0.0001055,52.4,0.0001051,1325.2,0.0001054,1434.3,0.0001082,0.0001094,0.0001047,53052.4,5.71707633,2024-04-24 02:34:54.071,2024-04-25 02:34:54.071,7874933,7875201,269,2024-04-25
STORJBTC,-2.6e-07,-2.982,8.75e-06,8.7e-06,8.46e-06,1375.0,8.44e-06,3421.0,8.46e-06,727.0,8.72e-06,9.01e-06,8.42e-06,97025.0,0.84942037,2024-04-24 02:35:07.823,2024-04-25 02:35:07.823,14324569,14325068,500,2024-04-25
STORJETH,0.0,0.0,0.0,0.0002991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
BNBUSDT,5.5,0.912,606.07102352,602.9,608.4,31.642,608.3,44.484,608.4,109.431,602.9,618.5,592.6,639575.966,387628460.3334,2024-04-24 02:35:10.263,2024-04-25 02:35:10.263,748091718,748614518,522801,2024-04-25
VENBNB,0.0,0.0,0.0,0.1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
YOYOBNB,0.0,0.0,0.0,0.000598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
POWRBNB,0.0,0.0,0.0,0.00385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
VENBTC,0.0,0.0,0.0,0.00013928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
VENETH,0.0,0.0,0.0,0.00325194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
KMDBTC,-3.8e-07,-5.46,6.88e-06,7e-06,6.58e-06,354.0,6.58e-06,707.0,6.63e-06,1003.0,6.96e-06,7.08e-06,6.58e-06,130959.0,0.90079847,2024-04-24 02:34:25.523,2024-04-25 02:34:25.523,14775845,14776371,527,2024-04-25
KMDETH,0.0,0.0,0.0,0.0002097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
NULSBNB,0.0,0.0,0.0,0.01257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
RCNBTC,0.0,0.0,0.0,7.4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
RCNETH,0.0,0.0,0.0,0.00037604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
RCNBNB,0.0,0.0,0.0,0.003473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-04 06:39:59.822,2024-04-05 06:39:59.822,-1,-1,0,2024-04-25
