symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count,created_at
ZRXBTC,-0.00000039,-3.714,0.00001045,0.00001051,0.00001011,438.00000000,0.00001009,8764.00000000,0.00001011,3584.00000000,0.00001050,0.00001075,0.00000995,860894.00000000,8.99840326,1711900563719,1711986963719,26067750,26070935,3186,2024-04-01 12:56:06
ZRXETH,0.00000000,0.000,0.00000000,0.00009940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
STRATBTC,0.00000000,0.000,0.00000000,0.00003085,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
STRATETH,0.00000000,0.000,0.00000000,0.00105300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
SNGLSBTC,0.00000000,0.000,0.00000000,0.00000013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
SNGLSETH,0.00000000,0.000,0.00000000,0.00005306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
BQXBTC,0.00000000,0.000,0.00000000,0.00008703,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
BQXETH,0.00000000,0.000,0.00000000,0.00126350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
KNCBTC,-0.00000063,-5.008,0.00001236,0.00001259,0.00001195,9.30000000,0.00001190,706.40000000,0.00001192,829.60000000,0.00001258,0.00001267,0.00001190,176396.00000000,2.17943449,1711900555698,1711986955698,20725473,20726417,945,2024-04-01 12:56:06
KNCETH,0.00000000,0.000,0.00000000,0.00039410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
FUNBTC,0.00000000,0.000,0.00000000,0.00000029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
FUNETH,0.00000000,0.000,0.00000000,0.00000146,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
SNMBTC,0.00000000,0.000,0.00000000,0.00000057,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
SNMETH,0.00000000,0.000,0.00000000,0.00004986,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
NEOETH,0.00000000,0.000,0.00000000,0.00477500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
IOTABTC,-0.00000025,-5.081,0.00000475,0.00000493,0.00000467,1020.00000000,0.00000465,10053.00000000,0.00000467,33932.00000000,0.00000492,0.00000495,0.00000461,863443.00000000,4.10531505,1711900561336,1711986961336,34824093,34826835,2743,2024-04-01 12:56:06
IOTAETH,-0.00000370,-3.862,0.00009375,0.00009570,0.00009210,467.00000000,0.00009210,1342.00000000,0.00009240,802.00000000,0.00009580,0.00009650,0.00009130,122740.00000000,11.50678400,1711900561902,1711986961902,7827920,7828132,213,2024-04-01 12:56:06
LINKBTC,-0.00000840,-3.098,0.00026768,0.00027120,0.00026270,47.90000000,0.00026250,281.55000000,0.00026270,219.34000000,0.00027110,0.00027240,0.00026210,191301.89000000,51.20772620,1711900564296,1711986964296,94076677,94084999,8323,2024-04-01 12:56:06
LINKETH,-0.00008000,-1.517,0.00524030,0.00527100,0.00519300,6.73000000,0.00519400,127.95000000,0.00519800,6.69000000,0.00527300,0.00533700,0.00517200,20728.87000000,108.62556057,1711900565349,1711986965349,21316600,21320498,3899,2024-04-01 12:56:06
XVGBTC,0.00000000,0.000,0.00000000,0.00000015,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
XVGETH,0.00000068,36.364,0.00000224,0.00000187,0.00000255,15053.00000000,0.00000255,440481.00000000,0.00000256,206632.00000000,0.00000187,0.00000263,0.00000185,91089783.00000000,203.65089021,1711900564885,1711986964885,11468933,11476128,7196,2024-04-01 12:56:06
SALTBTC,0.00000000,0.000,0.00000000,0.00004250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
SALTETH,0.00000000,0.000,0.00000000,0.00113800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
MDABTC,0.00000000,0.000,0.00000000,0.00000382,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
MDAETH,0.00000000,0.000,0.00000000,0.00181150,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
MTLBTC,-0.00000128,-4.043,0.00003123,0.00003167,0.00003038,191.60000000,0.00003027,326.80000000,0.00003033,361.40000000,0.00003166,0.00003209,0.00003024,43324.60000000,1.35323893,1711900562171,1711986962171,20885351,20886117,767,2024-04-01 12:56:06
MTLETH,0.00000000,0.000,0.00000000,0.00068340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
SUBBTC,0.00000000,0.000,0.00000000,0.00000457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
SUBETH,0.00000000,0.000,0.00000000,0.00012334,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
EOSBTC,-0.00000052,-3.357,0.00001531,0.00001549,0.00001497,295.80000000,0.00001496,1947.20000000,0.00001497,5591.40000000,0.00001549,0.00001573,0.00001486,643540.30000000,9.85457977,1711900562408,1711986962408,75487660,75490277,2618,2024-04-01 12:56:06
SNTBTC,-0.00000003,-4.225,0.00000070,0.00000071,0.00000068,1740.00000000,0.00000067,457590.00000000,0.00000068,91914.00000000,0.00000071,0.00000072,0.00000067,1466202.00000000,1.02624268,1711900552067,1711986952067,12975457,12976737,1281,2024-04-01 12:56:06
ETCETH,-0.00008000,-0.855,0.00942982,0.00935000,0.00928000,6.22000000,0.00927000,64.48000000,0.00930000,6.23000000,0.00936000,0.00966000,0.00927000,2555.29000000,24.09592290,1711900557712,1711986957712,8836525,8837540,1016,2024-04-01 12:56:06
ETCBTC,-0.00001160,-2.413,0.00048190,0.00048090,0.00046910,2.81000000,0.00046900,4.64000000,0.00046910,0.56000000,0.00048070,0.00049380,0.00046890,81410.32000000,39.23173461,1711900565814,1711986965814,44940465,44951321,10857,2024-04-01 12:56:06
MTHBTC,0.00000000,0.000,0.00000000,0.00000023,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
MTHETH,0.00000000,0.000,0.00000000,0.00004135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
ENGBTC,0.00000000,0.000,0.00000000,0.00006200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
ENGETH,0.00000000,0.000,0.00000000,0.00186480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
DNTBTC,0.00000000,0.000,0.00000000,0.00000186,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
ZECBTC,-0.00001890,-4.372,0.00042165,0.00043280,0.00041340,5.80000000,0.00041350,56.91500000,0.00041410,4.48200000,0.00043230,0.00043340,0.00041000,9863.73000000,4.15903762,1711900562882,1711986962882,28411494,28412960,1467,2024-04-01 12:56:06
ZECETH,-0.00019000,-2.259,0.00823167,0.00845000,0.00822000,0.34500000,0.00817000,78.95100000,0.00820000,14.24800000,0.00841000,0.00842000,0.00800000,2682.24600000,22.07935982,1711900560531,1711986960531,3645546,3646323,778,2024-04-01 12:56:06
BNTBTC,-0.00000052,-4.034,0.00001274,0.00001284,0.00001237,38.60000000,0.00001226,1477.80000000,0.00001229,882.70000000,0.00001289,0.00001303,0.00001227,110677.70000000,1.40979443,1711900552303,1711986952303,8718373,8720800,2428,2024-04-01 12:56:06
ASTBTC,-0.00000009,-3.475,0.00000258,0.00000259,0.00000250,50.00000000,0.00000249,2499.00000000,0.00000250,1130.00000000,0.00000259,0.00000266,0.00000249,375913.00000000,0.97120778,1711900512257,1711986912257,17935803,17936475,673,2024-04-01 12:56:06
ASTETH,0.00000000,0.000,0.00000000,0.00006960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
DASHBTC,-0.00001750,-3.110,0.00055877,0.00056270,0.00054520,9.35800000,0.00054400,12.48600000,0.00054460,24.58600000,0.00056270,0.00057350,0.00054090,5875.60700000,3.28312718,1711900563434,1711986963434,28083954,28086404,2451,2024-04-01 12:56:06
DASHETH,-0.00025000,-2.283,0.01098988,0.01094000,0.01070000,1.52700000,0.01076000,4.85500000,0.01078000,5.28400000,0.01095000,0.01118000,0.01070000,684.63100000,7.52401535,1711900563757,1711986963757,3942653,3942848,196,2024-04-01 12:56:06
OAXBTC,-0.00000066,-14.286,0.00000439,0.00000461,0.00000396,1520.00000000,0.00000395,2643.00000000,0.00000396,1107.00000000,0.00000462,0.00000550,0.00000390,3962623.00000000,17.39259491,1711900555414,1711986955414,16602917,16613919,11003,2024-04-01 12:56:06
ICNBTC,0.00000000,0.000,0.00000000,0.00005742,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
BTGBTC,0.00000000,0.000,0.00000000,0.00091300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
BTGETH,0.00000000,0.000,0.00000000,0.05274500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
EVXBTC,0.00000000,0.000,0.00000000,0.00000274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
EVXETH,0.00000000,0.000,0.00000000,0.00062490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
REQBTC,0.00000000,0.000,0.00000229,0.00000231,0.00000231,733.00000000,0.00000230,7537.00000000,0.00000231,4461.00000000,0.00000231,0.00000233,0.00000223,2015356.00000000,4.61319524,1711900549501,1711986949501,14223127,14224078,952,2024-04-01 12:56:06
REQETH,0.00000000,0.000,0.00000000,0.00004995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
VIBBTC,-0.00000004,-2.516,0.00000156,0.00000158,0.00000155,137.00000000,0.00000153,47543.00000000,0.00000155,38466.00000000,0.00000159,0.00000160,0.00000153,732838.00000000,1.14406115,1711900534170,1711986934170,12927024,12927739,716,2024-04-01 12:56:06
VIBETH,0.00000000,0.000,0.00000000,0.00003450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
HSRETH,0.00000000,0.000,0.00000000,0.01247400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
TRXBTC,0.00000000,0.000,0.00000174,0.00000175,0.00000175,284.00000000,0.00000175,1849461.00000000,0.00000176,1152148.00000000,0.00000175,0.00000176,0.00000172,16214342.00000000,28.25559299,1711900565817,1711986965817,71002864,71006679,3816,2024-04-01 12:56:06
TRXETH,0.00000066,1.938,0.00003402,0.00003406,0.00003472,29.00000000,0.00003473,29.00000000,0.00003474,29.00000000,0.00003406,0.00003476,0.00003364,3028375.00000000,103.02624940,1711900558108,1711986958108,37458720,37463707,4988,2024-04-01 12:56:06
POWRBTC,-0.00000023,-3.993,0.00000564,0.00000575,0.00000553,1178.00000000,0.00000551,2365.00000000,0.00000552,2322.00000000,0.00000576,0.00000592,0.00000548,816412.00000000,4.60343662,1711900524524,1711986924524,17423549,17425962,2414,2024-04-01 12:56:06
POWRETH,-0.00000380,-3.369,0.00011163,0.00011190,0.00010900,990.00000000,0.00010910,584.00000000,0.00010930,996.00000000,0.00011280,0.00011490,0.00010810,105287.00000000,11.75310750,1711900564688,1711986964688,3265096,3265336,241,2024-04-01 12:56:06
ARKBTC,0.00000000,0.000,0.00000000,0.00001679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
ARKETH,0.00000000,0.000,0.00000000,0.00104600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
YOYOETH,0.00000000,0.000,0.00000000,0.00005828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
XRPBTC,-0.00000013,-1.459,0.00000880,0.00000891,0.00000878,1009.00000000,0.00000877,66582.00000000,0.00000878,56908.00000000,0.00000891,0.00000893,0.00000868,23747176.00000000,209.01868612,1711900565648,1711986965648,160380031,160401151,21121,2024-04-01 12:56:06
XRPETH,0.00000040,0.231,0.00017280,0.00017310,0.00017350,10.00000000,0.00017350,6550.00000000,0.00017370,5004.00000000,0.00017310,0.00017490,0.00017090,2005585.00000000,346.56913230,1711900565653,1711986965653,30772366,30775737,3372,2024-04-01 12:56:06
MODBTC,0.00000000,0.000,0.00000000,0.00004280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
MODETH,0.00000000,0.000,0.00000000,0.00116700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
ENJBTC,-0.00000038,-5.367,0.00000693,0.00000708,0.00000670,15.00000000,0.00000669,5667.80000000,0.00000670,7840.20000000,0.00000708,0.00000714,0.00000667,542929.50000000,3.76058949,1711900560693,1711986960693,40890947,40892568,1622,2024-04-01 12:56:06
ENJETH,-0.00000540,-3.910,0.00013557,0.00013790,0.00013270,57.40000000,0.00013230,405.70000000,0.00013290,641.50000000,0.00013810,0.00013990,0.00013200,68010.10000000,9.22005020,1711900560792,1711986960792,7864884,7865282,399,2024-04-01 12:56:06
STORJBTC,-0.00000062,-5.551,0.00001106,0.00001118,0.00001055,14.00000000,0.00001054,624.00000000,0.00001056,4263.00000000,0.00001117,0.00001146,0.00001051,188223.00000000,2.08181958,1711900564716,1711986964716,14300666,14302530,1865,2024-04-01 12:56:06
STORJETH,0.00000000,0.000,0.00000000,0.00029910,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
BNBUSDT,-28.30000000,-4.699,589.28476052,602.20000000,573.90000000,1.45200000,573.80000000,78.09700000,573.90000000,50.93300000,602.20000000,608.70000000,572.20000000,653922.51500000,385346572.64770000,1711900565824,1711986965824,736121813,736634042,512230,2024-04-01 12:56:06
VENBNB,0.00000000,0.000,0.00000000,0.14920000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
YOYOBNB,0.00000000,0.000,0.00000000,0.00059800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
POWRBNB,0.00000000,0.000,0.00000000,0.00385000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
VENBTC,0.00000000,0.000,0.00000000,0.00013928,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
VENETH,0.00000000,0.000,0.00000000,0.00325194,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752104089,1710838504089,-1,-1,0,2024-04-01 12:56:06
KMDBTC,-0.00000062,-7.425,0.00000782,0.00000840,0.00000773,100.00000000,0.00000770,13.00000000,0.00000772,1161.00000000,0.00000835,0.00000853,0.00000737,664143.00000000,5.19374210,1711900539650,1711986939650,14710761,14714878,4118,2024-04-01 12:56:06
