symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count,created_at
BTCUSDT,-1169.99000000,-1.652,69498.89545061,70826.14000000,69656.15000000,0.00143000,69655.89000000,0.30000000,69655.90000000,7.47292000,70826.14000000,71366.00000000,68062.86000000,41671.07381000,2896093602.03569790,1711919256733,1712005656733,3523835870,3525725397,1889528,2024-04-01 18:07:37
ETHUSDT,-143.31000000,-3.945,3523.85014378,3632.89000000,3489.59000000,0.11770000,3489.58000000,18.25580000,3489.59000000,26.81720000,3632.90000000,3650.60000000,3413.71000000,405584.35630000,1429218492.26158600,1711919256731,1712005656731,1377542269,1378649461,1107193,2024-04-01 18:07:37
HSRBTC,0.00000000,0.000,0.00000000,0.00041400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
OAXETH,0.00000000,0.000,0.00000000,0.00017780,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
DNTETH,0.00000000,0.000,0.00000000,0.00002801,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
MCOETH,0.00000000,0.000,0.00000000,0.00577200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
ICNETH,0.00000000,0.000,0.00000000,0.00166300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
MCOBTC,0.00000000,0.000,0.00000000,0.00021140,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
WTCBTC,0.00000000,0.000,0.00000000,0.00000024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
WTCETH,0.00000000,0.000,0.00000000,0.00023700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
LRCBTC,-0.00000021,-3.882,0.00000529,0.00000542,0.00000520,56.00000000,0.00000519,15351.00000000,0.00000520,28.00000000,0.00000541,0.00000547,0.00000514,906619.00000000,4.79927212,1711919230892,1712005630892,22537959,22540365,2407,2024-04-01 18:07:37
LRCETH,-0.00000163,-1.548,0.00010447,0.00010560,0.00010367,71.00000000,0.00010362,276.00000000,0.00010404,552.00000000,0.00010530,0.00010700,0.00010280,181836.00000000,18.99591188,1711919253856,1712005653856,4801693,4801866,174,2024-04-01 18:07:37
QTUMBTC,-0.00000291,-4.310,0.00006701,0.00006782,0.00006461,9.20000000,0.00006443,195.80000000,0.00006462,55.80000000,0.00006752,0.00006931,0.00006394,23254.10000000,1.55815759,1711919246875,1712005646875,24395056,24395751,696,2024-04-01 18:07:37
YOYOBTC,0.00000000,0.000,0.00000000,0.00000008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
OMGBTC,0.00000000,0.000,0.00000000,0.00003080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
OMGETH,0.00000000,0.000,0.00000000,0.00079100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
ZRXBTC,-0.00000054,-5.042,0.00001036,0.00001070,0.00001017,1487.00000000,0.00001014,3515.00000000,0.00001016,964.00000000,0.00001071,0.00001073,0.00000995,780300.00000000,8.08468941,1711919256591,1712005656591,26068629,26071357,2729,2024-04-01 18:07:37
ZRXETH,0.00000000,0.000,0.00000000,0.00009940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
STRATBTC,0.00000000,0.000,0.00000000,0.00003085,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
STRATETH,0.00000000,0.000,0.00000000,0.00105300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
SNGLSBTC,0.00000000,0.000,0.00000000,0.00000013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
SNGLSETH,0.00000000,0.000,0.00000000,0.00005306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
BQXBTC,0.00000000,0.000,0.00000000,0.00008703,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
BQXETH,0.00000000,0.000,0.00000000,0.00126350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
KNCBTC,-0.00000061,-4.857,0.00001230,0.00001261,0.00001195,506.60000000,0.00001192,601.90000000,0.00001193,1070.70000000,0.00001256,0.00001267,0.00001174,164808.80000000,2.02717398,1711919256072,1712005656072,20725542,20726567,1026,2024-04-01 18:07:37
KNCETH,0.00000000,0.000,0.00000000,0.00039410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
FUNBTC,0.00000000,0.000,0.00000000,0.00000029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
FUNETH,0.00000000,0.000,0.00000000,0.00000146,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
SNMBTC,0.00000000,0.000,0.00000000,0.00000057,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
SNMETH,0.00000000,0.000,0.00000000,0.00004986,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
NEOETH,0.00000000,0.000,0.00000000,0.00477500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
IOTABTC,-0.00000028,-5.691,0.00000473,0.00000491,0.00000464,43.00000000,0.00000463,6479.00000000,0.00000464,4783.00000000,0.00000492,0.00000495,0.00000459,857061.00000000,4.05127355,1711919226072,1712005626072,34824686,34827020,2335,2024-04-01 18:07:37
IOTAETH,-0.00000320,-3.340,0.00009285,0.00009580,0.00009260,17.00000000,0.00009250,1325.00000000,0.00009270,270.00000000,0.00009580,0.00009650,0.00009130,95956.00000000,8.90943040,1711919250952,1712005650952,7827945,7828148,204,2024-04-01 18:07:37
LINKBTC,-0.00000670,-2.496,0.00026666,0.00026840,0.00026170,0.69000000,0.00026160,428.64000000,0.00026180,94.89000000,0.00026840,0.00027240,0.00026030,161325.76000000,43.01961619,1711919256098,1712005656098,94078226,94085993,7768,2024-04-01 18:07:37
LINKETH,-0.00000700,-0.134,0.00523827,0.00523100,0.00522500,0.34000000,0.00522200,63.66000000,0.00522400,0.33000000,0.00523200,0.00533700,0.00517200,22798.45000000,119.42449774,1711919256613,1712005656613,21317344,21321205,3862,2024-04-01 18:07:37
XVGBTC,0.00000000,0.000,0.00000000,0.00000015,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
XVGETH,0.00000085,45.213,0.00000239,0.00000190,0.00000273,94160.00000000,0.00000273,269633.00000000,0.00000274,58629.00000000,0.00000188,0.00000286,0.00000186,142803279.00000000,341.66328331,1711919252691,1712005652691,11469137,11479412,10276,2024-04-01 18:07:37
SALTBTC,0.00000000,0.000,0.00000000,0.00004250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
SALTETH,0.00000000,0.000,0.00000000,0.00113800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
MDABTC,0.00000000,0.000,0.00000000,0.00000382,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
MDAETH,0.00000000,0.000,0.00000000,0.00181150,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
MTLBTC,-0.00000133,-4.189,0.00003101,0.00003183,0.00003042,10.60000000,0.00003038,87.40000000,0.00003043,124.20000000,0.00003175,0.00003182,0.00003004,37374.00000000,1.15882882,1711919255806,1712005655806,20885441,20886208,768,2024-04-01 18:07:37
MTLETH,0.00000000,0.000,0.00000000,0.00068340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
SUBBTC,0.00000000,0.000,0.00000000,0.00000457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
SUBETH,0.00000000,0.000,0.00000000,0.00012334,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
EOSBTC,-0.00000067,-4.298,0.00001527,0.00001558,0.00001492,30.20000000,0.00001489,5514.40000000,0.00001491,8049.30000000,0.00001559,0.00001573,0.00001486,676275.20000000,10.32391272,1711919256153,1712005656153,75487805,75490501,2697,2024-04-01 18:07:37
SNTBTC,-0.00000003,-4.225,0.00000070,0.00000071,0.00000068,2536.00000000,0.00000067,778795.00000000,0.00000068,150600.00000000,0.00000071,0.00000072,0.00000067,1342855.00000000,0.93351624,1711919251693,1712005651693,12975662,12976881,1220,2024-04-01 18:07:37
ETCETH,-0.00008000,-0.848,0.00944205,0.00941000,0.00935000,9.26000000,0.00934000,66.94000000,0.00936000,12.33000000,0.00943000,0.00966000,0.00927000,2243.82000000,21.18625630,1711919240520,1712005640520,8836629,8837566,938,2024-04-01 18:07:37
ETCBTC,-0.00001500,-3.105,0.00048009,0.00048310,0.00046810,3.37000000,0.00046810,5.00000000,0.00046830,184.58000000,0.00048310,0.00049380,0.00046450,87753.65000000,42.12941259,1711919256563,1712005656563,44941412,44952758,11347,2024-04-01 18:07:37
MTHBTC,0.00000000,0.000,0.00000000,0.00000023,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
MTHETH,0.00000000,0.000,0.00000000,0.00004135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
ENGBTC,0.00000000,0.000,0.00000000,0.00006200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
ENGETH,0.00000000,0.000,0.00000000,0.00186480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
DNTBTC,0.00000000,0.000,0.00000000,0.00000186,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
ZECBTC,-0.00001770,-4.129,0.00041932,0.00042950,0.00041100,2.58300000,0.00041100,50.35400000,0.00041150,62.09900000,0.00042870,0.00043070,0.00040830,12541.24400000,5.25878111,1711919256666,1712005656666,28411577,28413327,1751,2024-04-01 18:07:37
ZECETH,-0.00015000,-1.796,0.00822690,0.00837000,0.00820000,12.42700000,0.00820000,8.65300000,0.00822000,15.64900000,0.00835000,0.00842000,0.00800000,2815.94800000,23.16652573,1711919241563,1712005641563,3645577,3646396,820,2024-04-01 18:07:37
BNTBTC,-0.00000063,-4.876,0.00001263,0.00001292,0.00001229,27.00000000,0.00001224,399.90000000,0.00001226,933.90000000,0.00001292,0.00001296,0.00001215,81548.90000000,1.02999687,1711919255994,1712005655994,8718725,8720852,2128,2024-04-01 18:07:37
ASTBTC,-0.00000012,-4.580,0.00000256,0.00000263,0.00000250,660.00000000,0.00000249,674.00000000,0.00000250,2300.00000000,0.00000262,0.00000265,0.00000247,346501.00000000,0.88616260,1711919216129,1712005616129,17935992,17936593,602,2024-04-01 18:07:37
ASTETH,0.00000000,0.000,0.00000000,0.00006960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
DASHBTC,-0.00002430,-4.309,0.00055461,0.00056330,0.00053970,0.18600000,0.00054000,3.00000000,0.00054080,14.35200000,0.00056400,0.00057350,0.00053600,6830.75800000,3.78842036,1711919256033,1712005656033,28084140,28086873,2734,2024-04-01 18:07:37
DASHETH,-0.00019000,-1.732,0.01097626,0.01097000,0.01078000,0.40000000,0.01077000,60.30200000,0.01080000,10.62200000,0.01097000,0.01118000,0.01070000,700.35100000,7.68723734,1711919230997,1712005630997,3942665,3942866,202,2024-04-01 18:07:37
OAXBTC,-0.00000036,-8.471,0.00000406,0.00000426,0.00000389,1930.00000000,0.00000389,1348.00000000,0.00000390,222.00000000,0.00000425,0.00000431,0.00000377,2092057.00000000,8.48468806,1711919251047,1712005651047,16608966,16614274,5309,2024-04-01 18:07:37
ICNBTC,0.00000000,0.000,0.00000000,0.00005742,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
BTGBTC,0.00000000,0.000,0.00000000,0.00091300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
BTGETH,0.00000000,0.000,0.00000000,0.05274500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
EVXBTC,0.00000000,0.000,0.00000000,0.00000274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
EVXETH,0.00000000,0.000,0.00000000,0.00062490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
REQBTC,0.00000008,3.478,0.00000231,0.00000231,0.00000238,982.00000000,0.00000237,6422.00000000,0.00000238,5079.00000000,0.00000230,0.00000245,0.00000223,2304654.00000000,5.31314351,1711919228698,1712005628698,14223250,14224814,1565,2024-04-01 18:07:37
REQETH,0.00000000,0.000,0.00000000,0.00004995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
VIBBTC,-0.00000002,-1.266,0.00000155,0.00000158,0.00000156,2932.00000000,0.00000155,17510.00000000,0.00000157,59821.00000000,0.00000158,0.00000158,0.00000152,627449.00000000,0.97531253,1711919239785,1712005639785,12927113,12927839,727,2024-04-01 18:07:37
VIBETH,0.00000000,0.000,0.00000000,0.00003450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
HSRETH,0.00000000,0.000,0.00000000,0.01247400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
TRXBTC,-0.00000001,-0.575,0.00000174,0.00000173,0.00000173,57043.00000000,0.00000173,1475437.00000000,0.00000174,1142698.00000000,0.00000174,0.00000177,0.00000172,16630439.00000000,28.99653291,1711919226594,1712005626594,71003535,71007506,3972,2024-04-01 18:07:37
TRXETH,0.00000078,2.307,0.00003411,0.00003382,0.00003459,303.00000000,0.00003458,9090.00000000,0.00003459,132.00000000,0.00003381,0.00003511,0.00003367,3159509.00000000,107.77551961,1711919253559,1712005653559,37459446,37464978,5533,2024-04-01 18:07:37
POWRBTC,-0.00000026,-4.506,0.00000562,0.00000580,0.00000551,1415.00000000,0.00000550,5780.00000000,0.00000551,3003.00000000,0.00000577,0.00000579,0.00000544,833830.00000000,4.68574871,1711919238647,1712005638647,17423649,17426084,2436,2024-04-01 18:07:37
POWRETH,-0.00000360,-3.194,0.00011075,0.00011260,0.00010910,56.00000000,0.00010980,979.00000000,0.00011020,665.00000000,0.00011270,0.00011320,0.00010810,81895.00000000,9.06990580,1711919226401,1712005626401,3265156,3265350,195,2024-04-01 18:07:37
ARKBTC,0.00000000,0.000,0.00000000,0.00001679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
ARKETH,0.00000000,0.000,0.00000000,0.00104600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
YOYOETH,0.00000000,0.000,0.00000000,0.00005828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
XRPBTC,-0.00000006,-0.677,0.00000880,0.00000885,0.00000880,17.00000000,0.00000879,133607.00000000,0.00000880,14438.00000000,0.00000886,0.00000893,0.00000868,26158655.00000000,230.19319128,1711919256711,1712005656711,160381997,160405226,23230,2024-04-01 18:07:37
XRPETH,0.00000320,1.855,0.00017329,0.00017270,0.00017570,2391.00000000,0.00017560,2360.00000000,0.00017570,4570.00000000,0.00017250,0.00017750,0.00017090,2286910.00000000,396.29222280,1711919255958,1712005655958,30772721,30776486,3766,2024-04-01 18:07:37
MODBTC,0.00000000,0.000,0.00000000,0.00004280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
MODETH,0.00000000,0.000,0.00000000,0.00116700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
ENJBTC,-0.00000037,-5.211,0.00000687,0.00000711,0.00000673,764.80000000,0.00000671,9611.20000000,0.00000673,7921.60000000,0.00000710,0.00000714,0.00000663,605811.60000000,4.16111623,1711919256026,1712005656026,40891133,40892869,1737,2024-04-01 18:07:37
ENJETH,-0.00000440,-3.177,0.00013499,0.00013860,0.00013410,15.90000000,0.00013390,4464.20000000,0.00013440,628.30000000,0.00013850,0.00013990,0.00013200,63810.20000000,8.61351077,1711919227203,1712005627203,7864923,7865337,415,2024-04-01 18:07:37
STORJBTC,-0.00000071,-6.306,0.00001098,0.00001127,0.00001055,217.00000000,0.00001054,572.00000000,0.00001055,298.00000000,0.00001126,0.00001146,0.00001040,194802.00000000,2.13869795,1711919246835,1712005646835,14301343,14302686,1344,2024-04-01 18:07:37
STORJETH,0.00000000,0.000,0.00000000,0.00029910,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
BNBUSDT,-27.20000000,-4.484,585.42822546,606.70000000,579.40000000,1.05200000,579.40000000,52.78200000,579.50000000,86.38400000,606.60000000,608.70000000,568.70000000,716977.57200000,419738907.67140000,1711919256576,1712005656576,736178356,736725166,546811,2024-04-01 18:07:37
VENBNB,0.00000000,0.000,0.00000000,0.14920000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
YOYOBNB,0.00000000,0.000,0.00000000,0.00059800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
POWRBNB,0.00000000,0.000,0.00000000,0.00385000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
VENBTC,0.00000000,0.000,0.00000000,0.00013928,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
VENETH,0.00000000,0.000,0.00000000,0.00325194,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1710752605706,1710839005706,-1,-1,0,2024-04-01 18:07:37
KMDBTC,-0.00000031,-3.964,0.00000768,0.00000783,0.00000751,2873.00000000,0.00000749,237.00000000,0.00000751,598.00000000,0.00000782,0.00000849,0.00000733,694476.00000000,5.33129427,1711919254360,1712005654360,14711895,14715855,3961,2024-04-01 18:07:37
